330214;AJIBARANG
330211;BANYUMAS
330222;BATURRADEN
330217;CILONGOK
330215;GUMELAR
330203;JATILAWANG
330210;KALIBAGOR
330218;KARANGLEWAS
330205;KEBASEN
330223;KEDUNGBANTENG
330220;KEMBARAN
330206;KEMRANJEN
330201;LUMBIR
330212;PATIKRAJA
330216;PEKUNCEN
330213;PURWOJATI
330225;PURWOKERTO BARAT
330224;PURWOKERTO SELATAN
330226;PURWOKERTO TIMUR
330227;PURWOKERTO UTARA
330204;RAWALO
330219;SOKARAJA
330209;SOMAGEDE
330221;SUMBANG
330207;SUMPIUH
330208;TAMBAK
330202;WANGON
