3301032009;ADIPALA
3301032012;ADIRAJA
3301032010;ADIREJA KULON
3301032011;ADIREJA WETAN
3301032006;BUNTON
3301032013;DOPLANG
3301032002;GLEMPANGPASIR
3301032016;GOMBOLHARJO
3301032014;KALIKUDI
3301032005;KARANGANYAR
3301032004;KARANGBENDA
3301032015;KARANGSARI
3301032003;PEDASONG
3301032008;PENGGALANG
3301032001;WELAHAN WETAN
3301032007;WLAHAR
