3302212010;BANJARSARI KULON
3302212011;BANJARSARI WETAN
3302212012;BANTERAN
3302212013;CIBEREM
3302212009;DATAR
3302212016;GANDATAPA
3302212003;KARANGCEGAK
3302212008;KARANGGINTUNG
3302212002;KARANGTURI
3302212007;KAWUNGCARANG
3302212006;KEBANGGAN
3302212019;KEDUNGMALANG
3302212017;KOTAYASA
3302212018;LIMPAKUWUS
3302212015;SIKAPAT
3302212001;SILADO
3302212004;SUMBANG
3302212014;SUSUKAN
3302212005;TAMBAKSOGRA
