3302102007;KALIBAGOR
3302102010;KALICUPAK KIDUL
3302102011;KALICUPAK LOR
3302102003;KALIORI
3302102012;KALISOGRA WETAN
3302102006;KARANGDADAP
3302102008;PAJERUKAN
3302102005;PEKAJA
3302102009;PETIR
3302102001;SROWOT
3302102002;SURO
3302102004;WLAHAR WETAN
